iter	Logloss
124	0.08350460987
125	0.08345334353
126	0.08334199252
127	0.08328845622
128	0.08320383597
129	0.08308321884
130	0.08302039881
131	0.08299153261
132	0.08299040793
133	0.08294406789
134	0.08292107099
135	0.08285525414
136	0.08280753351
137	0.08271166256
138	0.08265649428
139	0.0826172361
140	0.08261610969
141	0.08256141058
142	0.08247073031
143	0.08242216405
144	0.08242199578
145	0.08242182482
146	0.08238828843
147	0.08238814891
148	0.08236694849
149	0.08230769815
150	0.08228512945
151	0.08217825896
152	0.08217715486
153	0.08215362765
154	0.08215349488
155	0.08215335397
156	0.08207992543
157	0.08205341625
158	0.08205195512
159	0.08199660129
160	0.08197265463
161	0.08195092235
162	0.08194945084
163	0.08193693206
164	0.08193681349
165	0.08185428469
166	0.08178098875
167	0.08176136135
168	0.0816868937
169	0.08168675249
170	0.08168660438
171	0.08158960945
172	0.08158068384
173	0.08158056343
174	0.08151404403
175	0.08146502809
176	0.0814190513
177	0.08133300693
178	0.08128149095
179	0.08124059372
180	0.08123969015
181	0.0812387922
182	0.08123865758
183	0.08115097972
184	0.08108765153
185	0.08104931428
186	0.08096010119
187	0.08091447678
188	0.08083344677
189	0.08075108565
190	0.08071238874
191	0.08070585779
192	0.08070574264
193	0.08061774833
194	0.08060592332
195	0.0805750116
196	0.08055188571
197	0.0804780202
198	0.08047177731
199	0.08041516045
200	0.08031587771
201	0.08022274476
202	0.08014507062
203	0.08005974904
204	0.07996699523
205	0.07992326617
206	0.07985058307
207	0.07984323111
208	0.07975501076
209	0.07973084233
210	0.07964278976
211	0.07959553216
212	0.07953091657
213	0.07945525546
214	0.07940817159
215	0.07935144455
216	0.07928826691
217	0.07922445885
218	0.07917019614
219	0.07908314806
220	0.07899930751
221	0.07893034677
222	0.07886783081
223	0.07880754806
224	0.07877702343
225	0.07871166075
226	0.07866524079
227	0.07863025408
228	0.07855774342
229	0.07849406558
230	0.0784729651
231	0.07838020852
232	0.07834233224
233	0.07828364739
234	0.07819067991
235	0.07815012782
236	0.07809290993
237	0.07803422769
238	0.077947455
239	0.07791260598
240	0.07786213722
241	0.07784504018
242	0.07781557034
243	0.07780025176
244	0.07774576413
245	0.07769717316
246	0.07763414297
247	0.07758006116
248	0.07754056738
249	0.07747856391
250	0.07740485956
251	0.07735211519
252	0.07732783664
253	0.07728958811
254	0.07723752588
255	0.07721181585
256	0.07718746993
257	0.07712867668
258	0.07708653154
259	0.07700302586
260	0.07692339396
261	0.07689187081
262	0.07684494631
263	0.07684427452
264	0.07680933732
265	0.07677919091
266	0.0767436707
267	0.07671271716
268	0.0766639456
269	0.07661394837
270	0.07656725309
271	0.0765262202
272	0.07650494911
273	0.07645827164
274	0.07639920537
275	0.07634617465
276	0.07629842367
277	0.07626836459
278	0.07623484013
279	0.0762342067
280	0.07623360175
281	0.07620158345
282	0.07617525517
283	0.07614702328
284	0.07611786399
285	0.07604175112
286	0.07602247369
287	0.07598708944
288	0.07595195112
289	0.0759513758
290	0.07589302756
291	0.07581030289
292	0.07577076738
293	0.07572699404
294	0.07569642645
295	0.07561933652
296	0.07556466401
297	0.07553822799
298	0.0755376633
299	0.0755143394
300	0.07543338529
301	0.07532829795
302	0.07528731568
303	0.07528678146
304	0.07524514139
305	0.07524461481
306	0.07522288494
307	0.07520080119
308	0.07513627086
309	0.07507923487
310	0.07503892031
311	0.07502312706
312	0.07497064126
313	0.07493419988
314	0.07487450525
315	0.07482512979
316	0.07479411044
317	0.07475880899
318	0.07471495262
319	0.07465795263
320	0.07462674691
321	0.07462625431
322	0.07460254142
323	0.07460206734
324	0.07460160603
325	0.07455021387
326	0.07452286424
327	0.07449162425
328	0.07447612399
329	0.07445552376
330	0.07440539435
331	0.07437825688
332	0.07436476598
333	0.0743643461
334	0.07436393338
335	0.07428098678
336	0.07426184796
337	0.07417344476
338	0.0741564405
339	0.07406973171
340	0.0740031203
341	0.0739838513
342	0.07395719341
343	0.073930711
344	0.07386038052
345	0.07377890224
346	0.0737551215
347	0.07370292438
348	0.07363400114
349	0.07359443063
350	0.07354747246
351	0.0735254894
352	0.07343236849
353	0.0733706541
354	0.07330199869
355	0.07327068806
356	0.07321776107
357	0.07317378611
358	0.07313008973
359	0.07308226113
360	0.07303427866
361	0.07303285362
362	0.07298347574
363	0.07289737655
364	0.07289598042
365	0.07283802798
366	0.07281995242
367	0.07279097204
368	0.07273505373
369	0.07271437111
370	0.07266608271
371	0.07262239016
372	0.07257109698
373	0.07252619039
374	0.07245589233
375	0.07242523172
376	0.07236462763
377	0.07232408101
378	0.07229646937
379	0.07227897463
380	0.07225800927
381	0.07224502792
382	0.07224364181
383	0.07223917516
384	0.07223481729
385	0.0722070416
386	0.07219172125
387	0.07215904857
388	0.07210917579
389	0.072074451
390	0.07203602069
391	0.07200175122
392	0.07194790011
393	0.07192886051
394	0.071927939
395	0.07190331768
396	0.07184256336
397	0.07184137717
398	0.07176151801
399	0.0717246196
400	0.07169076567
401	0.07166647389
402	0.07164607873
403	0.0715762932
404	0.07155464239
405	0.07149892962
406	0.07145503421
407	0.07140887975
408	0.07140795311
409	0.07137695802
410	0.07136041761
411	0.07132134025
412	0.07126548378
413	0.07123614799
414	0.07123080152
415	0.07119045981
416	0.07114743471
417	0.07113861734
418	0.07108882749
419	0.0710500886
420	0.07099060592
421	0.07096306497
422	0.07093073539
423	0.07092564725
424	0.07089730095
425	0.0708768089
426	0.07085580193
427	0.07083197825
428	0.07080049703
429	0.07076777161
430	0.07072675428
431	0.07066241536
432	0.07063914822
433	0.07062193426
434	0.07055995535
435	0.07053453305
436	0.07046316723
437	0.07041932936
438	0.07039842319
439	0.07035684948
440	0.07033490207
441	0.07027695354
442	0.07027207876
443	0.07026739579
444	0.07021392473
445	0.07021028023
446	0.07020925176
447	0.07020835121
448	0.07020748289
449	0.07018432549
450	0.07018340416
451	0.07018239888
452	0.07018152267
453	0.07013511067
454	0.07001660576
455	0.07001569305
456	0.07001484118
457	0.0699824241
458	0.06997795941
459	0.06993966133
460	0.0699382798
461	0.06991489622
462	0.0699140315
463	0.06989309782
464	0.06987441779
465	0.06983723855
466	0.06978741956
467	0.06978655787
468	0.06975799498
469	0.06974537037
470	0.06971443371
471	0.06969631818
472	0.06969548138
473	0.06969465735
474	0.06966484008
475	0.0696640342
476	0.0696640254
477	0.06966316603
478	0.06966233865
479	0.06966152614
480	0.06964592114
481	0.06959120728
482	0.06959039495
483	0.0695289159
484	0.06952812686
485	0.06947793691
486	0.06946099466
487	0.06946015396
488	0.06942694702
489	0.06939408131
490	0.06935695692
491	0.06933235563
492	0.06930466344
493	0.06926376536
494	0.0692394491
495	0.06920120224
496	0.06916395845
497	0.06913365409
498	0.06910496356
499	0.06905851085
500	0.06901458403
501	0.06896721317
502	0.06893582196
503	0.06887866953
504	0.06884496112
505	0.06881438117
506	0.06879218599
507	0.06874875558
508	0.06872529573
509	0.06870468274
510	0.06867926072
511	0.06866449461
512	0.06864552598
513	0.06862955773
514	0.06855089319
515	0.0685500455
516	0.06853650938
517	0.06853572981
518	0.06848341684
519	0.0684367903
520	0.06841975307
521	0.06837986508
522	0.06835962967
523	0.06830949369
524	0.06826670907
525	0.06821615401
526	0.06819090639
527	0.06814398052
528	0.06811642632
529	0.06809390914
530	0.06805224342
531	0.06805141937
532	0.06801224348
533	0.06797494587
534	0.06794700766
535	0.06792031417
536	0.06789043268
537	0.06786963347
538	0.06783944141
539	0.06779455707
540	0.067780947
541	0.0677651743
542	0.06775545056
543	0.06775541251
544	0.06773041412
545	0.06771699283
546	0.06767978807
547	0.06764033441
548	0.06757561487
549	0.06752604491
550	0.06750328665
551	0.06743089817
552	0.06742204387
553	0.06742122921
554	0.06742044111
555	0.06739755034
556	0.06736306165
557	0.06731516621
558	0.06728975206
559	0.06724703819
560	0.06724627655
561	0.06723068157
562	0.06720492788
563	0.06720415195
564	0.06720338277
565	0.06720262579
566	0.06715601388
567	0.06715526062
568	0.06712761216
569	0.06708822223
570	0.06708748089
571	0.06708675334
572	0.06702534524
573	0.06701106775
574	0.06695457667
575	0.06695383713
576	0.06695310736
577	0.06695238053
578	0.0669516628
579	0.06691996456
580	0.06689033388
581	0.06687421003
582	0.06687346995
583	0.06687277127
584	0.06687206975
585	0.06684948918
586	0.06684880332
587	0.06682904757
588	0.06681484469
589	0.06681415776
590	0.06674589674
591	0.06671229705
592	0.06668570306
593	0.06667257524
594	0.06667189501
595	0.0666712161
596	0.06663123935
597	0.06661493008
598	0.06658619188
599	0.06653937192
600	0.06652142286
601	0.06650671853
602	0.06649371457
603	0.06646637197
604	0.06644451872
605	0.06644385351
606	0.06643171383
607	0.06640658625
608	0.06640592878
609	0.06638222219
610	0.06636813832
611	0.06634161386
612	0.066340923
613	0.06629624985
614	0.06624063943
615	0.06619726624
616	0.06617959163
617	0.06614123874
618	0.06614060405
619	0.06613996207
620	0.06613933371
621	0.06610437296
622	0.06605268268
623	0.06604280751
624	0.06600730524
625	0.06598746073
626	0.06598684019
627	0.06593685534
628	0.06591504534
629	0.06586592462
630	0.06583517698
631	0.06579994924
632	0.06576219949
633	0.06575387673
634	0.06575326832
635	0.06575262573
636	0.06572098263
637	0.06569016778
638	0.06568957737
639	0.06565251202
640	0.06561028633
641	0.06559503827
642	0.06551811943
643	0.06547801899
644	0.0654626527
645	0.06544980179
646	0.06541560689
647	0.06537889158
648	0.0653456557
649	0.06531778917
650	0.06529976933
651	0.06527986052
652	0.06524967725
653	0.06521999065
654	0.065188777
655	0.06516137237
656	0.06511102854
657	0.06506775504
658	0.06503972286
659	0.06499399512
660	0.06497370448
661	0.06494564546
662	0.06491734074
663	0.06488199861
664	0.06488140863
665	0.06486541762
666	0.06485253012
667	0.06480019628
668	0.06476109748
669	0.06472849253
670	0.06469010564
671	0.06465998526
672	0.06465940587
673	0.06465864012
674	0.06464437782
675	0.06461900464
676	0.06457289688
677	0.06453210763
678	0.06451231736
679	0.06451156147
680	0.06451082403
681	0.06448163845
682	0.06446326062
683	0.06446264839
684	0.06441994065
685	0.06439486892
686	0.06437145067
687	0.06437090046
688	0.06437027225
689	0.06435391245
690	0.06433886816
691	0.06429309038
692	0.06427400556
693	0.06427341585
694	0.06423386631
695	0.06422035117
696	0.06418160857
697	0.06415140867
698	0.06411602377
699	0.06409336804
700	0.06403119109
701	0.06401762502
702	0.06398495996
703	0.06396806048
704	0.0639674904
705	0.06394710568
706	0.06394659035
707	0.06391619071
708	0.06390334089
709	0.06386918525
710	0.0638454392
711	0.06383448048
712	0.06382629665
713	0.06381450351
714	0.06381398593
715	0.06381344774
716	0.06377727338
717	0.06376513548
718	0.06376462105
719	0.06372667177
720	0.06372615473
721	0.06369707634
722	0.06363777627
723	0.06362622522
724	0.06358410321
725	0.06354550212
726	0.06353080647
727	0.06353032544
728	0.06349965816
729	0.06343283894
730	0.0633986409
731	0.06336581464
732	0.0633652966
733	0.06336479043
734	0.06333524657
735	0.06332416258
736	0.06328143233
737	0.06326771388
738	0.06326722406
739	0.06326011028
740	0.06322293114
741	0.06316582649
742	0.06316532862
743	0.06312210652
744	0.06312164554
745	0.063079339
746	0.06304839013
747	0.06302093882
748	0.06299906922
749	0.06293740266
750	0.0629028016
751	0.06286988469
752	0.06285227
753	0.06283332321
754	0.06279743736
755	0.06278676232
756	0.06275680365
757	0.06271255019
758	0.06266850751
759	0.06263208177
760	0.06260525447
761	0.06257399187
762	0.06255117448
763	0.06255070601
764	0.06251955658
765	0.0625190828
766	0.06246741197
767	0.06242869034
768	0.06242825754
769	0.06237963819
770	0.06232718756
771	0.06230896337
772	0.06228121592
773	0.06224629462
774	0.06220115346
775	0.0622007333
776	0.06217930154
777	0.06214465103
778	0.06210873894
779	0.06206066133
780	0.06203610673
781	0.06200359395
782	0.06196521639
783	0.06193354203
784	0.06191800475
785	0.06189152207
786	0.06186110051
787	0.06182391503
788	0.06179830341
789	0.06176579821
790	0.06174019087
791	0.06169783051
792	0.06166118465
793	0.06162066266
794	0.06157310109
795	0.06153915187
796	0.06152027005
797	0.06150596821
798	0.06147392088
799	0.06145764057
800	0.0614162627
801	0.06138398247
802	0.06133959083
803	0.06133330042
804	0.06131086234
805	0.06129754993
806	0.06123689507
807	0.06122226007
808	0.06117447005
809	0.06114940076
810	0.06110462185
811	0.06107219975
812	0.06104940793
813	0.06103323888
814	0.06101779496
815	0.06100323268
816	0.06099371955
817	0.06097501947
818	0.06096905764
819	0.06093990466
820	0.06092231041
821	0.06087728897
822	0.06087160642
823	0.06085851171
824	0.06085812383
825	0.06085773007
826	0.06083435176
827	0.06079390349
828	0.06075987467
829	0.06073533337
830	0.06069809898
831	0.06067703348
832	0.06063094473
833	0.06057824675
834	0.06054533482
835	0.06050423248
836	0.0604658177
837	0.06046543909
838	0.06044611178
839	0.06041859802
840	0.06040105806
841	0.06036535437
842	0.06035633134
843	0.06033454776
844	0.06032419424
845	0.06031866086
846	0.06030138242
847	0.06026479127
848	0.0602325188
849	0.06019428383
850	0.06018774018
851	0.06017408214
852	0.06016433889
853	0.06013285994
854	0.06011495432
855	0.06007418473
856	0.06004396655
857	0.06002863424
858	0.06000364977
859	0.05999094462
860	0.05994127546
861	0.05993143619
862	0.0599060563
863	0.05990567211
864	0.05987237728
865	0.05984430629
866	0.05981790181
867	0.05979436127
868	0.05976663178
869	0.05974230598
870	0.05972956498
871	0.05968212776
872	0.05966815998
873	0.05962915881
874	0.05959285518
875	0.05956506719
876	0.05954031552
877	0.05950148373
878	0.05948100937
879	0.05945762486
880	0.05945761758
881	0.05942965437
882	0.05940766056
883	0.0593733106
884	0.05934798824
885	0.059304711
886	0.05928594176
887	0.059248997
888	0.05920476941
889	0.05920435636
890	0.05918309601
891	0.05913296406
892	0.05912221718
893	0.05909895527
894	0.0590624924
895	0.05906209409
896	0.05904814014
897	0.05902930544
898	0.05900023801
899	0.05898920104
900	0.05895367127
901	0.058936672
902	0.05891359529
903	0.05889746381
904	0.05886215219
905	0.05884933314
906	0.05883435149
907	0.05877769313
908	0.0587548449
909	0.0587358954
910	0.05868857206
911	0.05866630182
912	0.05862674408
913	0.05859504218
914	0.05857586605
915	0.05855760766
916	0.05853715931
917	0.0585167573
918	0.05850120227
919	0.05845600367
920	0.0584227582
921	0.05840357887
922	0.0583733985
923	0.05834065114
924	0.058323237
925	0.05830728098
926	0.05828642941
927	0.05825841377
928	0.05822925239
929	0.05820937629
930	0.05818028371
931	0.05816625061
932	0.05813062463
933	0.0580955772
934	0.05808223249
935	0.05807218301
936	0.05806595125
937	0.0580604228
938	0.05804409517
939	0.05803814844
940	0.05800776815
941	0.05798300735
942	0.05795923589
943	0.05795374494
944	0.0579328075
945	0.05791727177
946	0.05788911503
947	0.05785393693
948	0.05782967047
949	0.05781873129
950	0.05780891206
951	0.05777352486
952	0.05772113124
953	0.05769612151
954	0.05766449079
955	0.05764537494
956	0.05762815133
957	0.0575964995
958	0.05757480376
959	0.05754194123
960	0.05749230476
961	0.0574827023
962	0.05746914146
963	0.0574584926
964	0.05743455211
965	0.05741704905
966	0.05738186132
967	0.0573595609
968	0.05735644876
969	0.05733682308
970	0.05730818319
971	0.05728850744
972	0.0572704159
973	0.05725793978
974	0.05724597546
975	0.0572087578
976	0.05719394444
977	0.05717593751
978	0.05714898113
979	0.05713139329
980	0.05710535766
981	0.05709393094
982	0.05707523862
983	0.05705893875
984	0.05703683014
985	0.05701994194
986	0.05699310334
987	0.05698441935
988	0.05697026773
989	0.05696440652
990	0.05695605957
991	0.0569394683
992	0.05691514429
993	0.0569053383
994	0.0568870147
995	0.05685307973
996	0.0568300516
997	0.05681517892
998	0.05680829856
999	0.05678054496
